transaction_id,product_type,applicant_id,beneficiary_id,applicant_country,beneficiary_country,currency,amount,issue_date,expiry_date,status,goods_category,amendment_count,document_count,processing_days,discrepancy_flag,delay_flag,counterparty_relationship_years,customer_risk_rating,anomaly_score,anomaly_class,discrepancy_probability,delay_probability,predicted_processing_days,overall_risk_score,overall_risk_level
TF-2026-0004187,IMPORT_LC,CUST-01157,CP-02087,CA,BR,CAD,19490.99,2024-09-27,2025-01-31,CLOSED,ELECTRONICS,3,5,10,0,0,5,LOW,0.579675,NORMAL,0.454523,0.34375,10.15,48.84,MEDIUM
TF-2026-0004188,EXPORT_LC,CUST-00050,CP-01890,CA,BR,JPY,403505.02,2026-06-19,2026-10-16,CLOSED,CHEMICALS,3,4,9,0,0,14,MEDIUM,0.503498,NORMAL,0.32144,0.619857,11.63,44.36,MEDIUM
TF-2026-0004189,EXPORT_LC,CUST-00931,CP-01618,CA,MX,EUR,226045.06,2025-12-14,2026-04-29,CLOSED,INDUSTRIAL_EQUIPMENT,2,10,14,1,1,9,MEDIUM,0.505276,NORMAL,0.375513,0.457198,10.07,40.76,MEDIUM
TF-2026-0004190,EXPORT_LC,CUST-00663,CP-02770,CA,IN,JPY,391339.72,2025-01-05,2025-06-17,ACTIVE,CHEMICALS,4,9,18,0,1,8,MEDIUM,0.485495,NORMAL,0.325282,0.8257,15.77,47.23,MEDIUM
TF-2026-0004191,COLLECTION,CUST-01116,CP-01930,CA,IN,CAD,405713.03,2025-07-12,2025-11-23,ACTIVE,CHEMICALS,0,4,8,0,0,0,HIGH,0.551261,NORMAL,0.217633,0.255438,7.85,45.26,MEDIUM
TF-2026-0004192,GUARANTEE,CUST-00231,CP-02160,CA,SG,EUR,50694.45,2026-03-10,2026-07-25,ACTIVE,INDUSTRIAL_EQUIPMENT,1,3,15,0,1,1,HIGH,0.617231,HIGH,0.153384,0.270488,6.49,48.84,MEDIUM
TF-2026-0004193,COLLECTION,CUST-00325,CP-02202,CA,BR,GBP,721482.13,2026-08-08,2026-11-06,ACTIVE,AGRICULTURE,4,4,14,1,1,7,LOW,0.489305,NORMAL,0.403986,0.730802,13.28,42.13,MEDIUM
TF-2026-0004194,EXPORT_LC,CUST-00988,CP-00510,CA,SG,CNY,164734.71,2025-06-24,2025-09-10,SETTLED,AUTO_PARTS,4,3,5,0,0,11,LOW,0.545267,NORMAL,0.414565,0.592411,8.4,51.73,MEDIUM
TF-2026-0004195,EXPORT_LC,CUST-00461,CP-02673,CA,MX,JPY,241097.76,2024-09-12,2024-11-16,ACTIVE,CHEMICALS,0,7,2,0,0,4,MEDIUM,0.510748,NORMAL,0.14537,0.238868,7.05,27.72,LOW
TF-2026-0004196,COLLECTION,CUST-00218,CP-02674,CA,CN,USD,289893.17,2024-11-20,2025-01-23,SETTLED,AGRICULTURE,5,9,12,1,1,12,HIGH,0.525161,NORMAL,0.470497,0.714382,13.55,63.01,MEDIUM
TF-2026-0004197,IMPORT_LC,CUST-00203,CP-00909,CA,BR,EUR,352538.92,2025-08-16,2026-01-12,SETTLED,TEXTILES,3,3,17,0,1,12,MEDIUM,0.517565,NORMAL,0.393775,0.71152,14.1,53.64,MEDIUM
TF-2026-0004198,GUARANTEE,CUST-00019,CP-00432,CA,GB,CNY,1217366.21,2025-06-21,2025-10-14,CLOSED,INDUSTRIAL_EQUIPMENT,1,6,5,0,0,11,HIGH,0.493762,NORMAL,0.206987,0.203475,6.12,28.89,LOW
TF-2026-0004199,COLLECTION,CUST-00280,CP-02748,CA,CN,GBP,318223.91,2025-09-24,2026-01-20,SETTLED,AGRICULTURE,5,8,9,1,0,5,MEDIUM,0.497979,NORMAL,0.679398,0.673006,13.04,55.53,MEDIUM
TF-2026-0004200,EXPORT_LC,CUST-00391,CP-02971,CA,SG,CAD,2992112.28,2025-04-23,2025-08-10,ACTIVE,AGRICULTURE,4,4,13,0,1,8,LOW,0.53782,NORMAL,0.328309,0.742653,12.37,52.89,MEDIUM
TF-2026-0004201,EXPORT_LC,CUST-01164,CP-01220,CA,US,CNY,306379.63,2026-01-15,2026-06-14,SETTLED,TEXTILES,2,3,14,0,1,11,MEDIUM,0.528152,NORMAL,0.358596,0.402046,10.51,44.53,MEDIUM
TF-2026-0004202,IMPORT_LC,CUST-00630,CP-02534,CA,MX,CNY,2170771.58,2026-06-09,2026-11-17,SETTLED,AUTO_PARTS,1,7,8,0,0,5,MEDIUM,0.518117,NORMAL,0.215652,0.17238,7.6,29.52,LOW
TF-2026-0004203,IMPORT_LC,CUST-00318,CP-00438,CA,BR,USD,430805.19,2026-08-02,2027-01-08,ACTIVE,CHEMICALS,0,3,3,1,0,10,LOW,0.546273,NORMAL,0.447206,0.219392,3.67,39.86,LOW
TF-2026-0004204,GUARANTEE,CUST-00145,CP-01836,CA,MX,GBP,588867.56,2026-01-05,2026-05-06,ACTIVE,TEXTILES,2,3,14,0,1,0,LOW,0.560581,NORMAL,0.315318,0.587092,11.44,51.19,MEDIUM
TF-2026-0004205,GUARANTEE,CUST-00300,CP-01018,CA,AE,CNY,1270861.83,2025-08-04,2025-10-23,ACTIVE,AGRICULTURE,1,5,7,1,0,1,HIGH,0.523109,NORMAL,0.433592,0.273054,7.97,45.85,MEDIUM
TF-2026-0004206,GUARANTEE,CUST-00598,CP-02645,CA,AE,JPY,422020.5,2026-02-15,2026-07-14,SETTLED,CHEMICALS,2,8,8,0,0,12,HIGH,0.484409,NORMAL,0.2618,0.295281,8.59,31.51,LOW
TF-2026-0004207,COLLECTION,CUST-00903,CP-02140,CA,SG,USD,147294.05,2025-07-31,2026-01-23,ACTIVE,TEXTILES,1,3,7,0,0,15,HIGH,0.582522,NORMAL,0.23472,0.270136,7.51,49.85,MEDIUM
TF-2026-0004208,COLLECTION,CUST-00532,CP-03314,CA,SG,CAD,269547.78,2025-08-31,2026-01-09,SETTLED,AUTO_PARTS,2,10,11,0,1,3,LOW,0.508339,NORMAL,0.231535,0.566967,10.36,36.09,LOW
TF-2026-0004209,GUARANTEE,CUST-00114,CP-02457,CA,BR,CAD,19476.36,2026-02-18,2026-07-11,ACTIVE,TEXTILES,4,6,11,1,1,11,HIGH,0.594859,HIGH,0.737534,0.682411,11.58,80.1,HIGH
TF-2026-0004210,EXPORT_LC,CUST-00908,CP-01118,CA,DE,USD,99988.62,2026-02-12,2026-04-16,SETTLED,ELECTRONICS,4,9,16,1,1,7,LOW,0.530426,NORMAL,0.567764,0.804258,14.23,60.48,MEDIUM
TF-2026-0004211,EXPORT_LC,CUST-01076,CP-01633,CA,BR,EUR,139674.66,2025-01-21,2025-04-02,SETTLED,INDUSTRIAL_EQUIPMENT,1,5,12,0,1,12,HIGH,0.516362,NORMAL,0.224843,0.512922,10.02,46.33,MEDIUM
TF-2026-0004212,COLLECTION,CUST-00576,CP-01209,CA,JP,CNY,31084.14,2024-09-22,2024-11-21,CLOSED,TEXTILES,3,4,10,0,0,11,LOW,0.584296,NORMAL,0.422732,0.441772,10.65,51.62,MEDIUM
TF-2026-0004213,IMPORT_LC,CUST-01001,CP-02542,CA,DE,CAD,703917.59,2025-06-06,2025-11-28,CLOSED,TEXTILES,3,3,9,0,0,11,LOW,0.513532,NORMAL,0.245263,0.577697,11.3,38.32,LOW
TF-2026-0004214,GUARANTEE,CUST-00291,CP-00307,CA,MX,EUR,257739.8,2024-09-22,2024-12-23,CLOSED,INDUSTRIAL_EQUIPMENT,3,3,10,0,0,2,MEDIUM,0.533283,NORMAL,0.541242,0.419485,10.92,51.9,MEDIUM
TF-2026-0004215,COLLECTION,CUST-00075,CP-00528,CA,AE,EUR,1350944.23,2025-07-28,2026-01-11,CLOSED,AGRICULTURE,1,8,12,1,1,13,HIGH,0.513354,NORMAL,0.363725,0.417588,9.46,46.23,MEDIUM
TF-2026-0004216,GUARANTEE,CUST-00396,CP-01966,CA,IN,GBP,1403746.95,2026-06-28,2026-12-21,ACTIVE,ELECTRONICS,5,6,16,1,1,15,LOW,0.571351,NORMAL,0.742021,0.692273,13.44,68.99,HIGH
TF-2026-0004217,IMPORT_LC,CUST-00802,CP-00050,CA,JP,CAD,2126728.82,2026-02-03,2026-05-11,ACTIVE,CHEMICALS,2,4,10,0,0,1,HIGH,0.542658,NORMAL,0.238817,0.292487,8.78,45.49,MEDIUM
TF-2026-0004218,GUARANTEE,CUST-00319,CP-01749,CA,SG,GBP,2432061.2,2024-10-31,2025-02-03,CLOSED,CHEMICALS,1,5,2,0,0,12,HIGH,0.541131,NORMAL,0.20919,0.269326,4.92,43.5,MEDIUM
TF-2026-0004219,EXPORT_LC,CUST-00211,CP-02243,CA,SG,EUR,814141.91,2025-12-30,2026-05-10,ACTIVE,INDUSTRIAL_EQUIPMENT,0,5,5,0,0,8,LOW,0.513196,NORMAL,0.127396,0.257657,7.31,23.46,LOW
TF-2026-0004220,COLLECTION,CUST-00085,CP-02731,CA,FR,CNY,440048.32,2026-02-21,2026-04-25,ACTIVE,AUTO_PARTS,1,4,9,0,0,13,MEDIUM,0.501559,NORMAL,0.264015,0.236956,8.34,28.63,LOW
TF-2026-0004221,COLLECTION,CUST-00335,CP-01754,CA,SG,JPY,962663.97,2025-06-22,2025-10-29,CLOSED,AUTO_PARTS,0,7,11,1,1,9,MEDIUM,0.513277,NORMAL,0.508592,0.280709,6.84,40.74,MEDIUM
TF-2026-0004222,EXPORT_LC,CUST-01060,CP-00997,CA,JP,EUR,231105.37,2025-08-04,2025-12-24,CLOSED,INDUSTRIAL_EQUIPMENT,5,4,11,0,1,0,HIGH,0.563358,NORMAL,0.554127,0.741965,12.11,74.14,HIGH
TF-2026-0004223,IMPORT_LC,CUST-00477,CP-02903,CA,GB,CNY,387712.56,2024-09-06,2025-02-06,CLOSED,CHEMICALS,2,7,15,0,1,8,LOW,0.462037,NORMAL,0.243406,0.552418,11.68,26.76,LOW
TF-2026-0004224,COLLECTION,CUST-00819,CP-00434,CA,BR,USD,180775.25,2025-01-31,2025-05-16,ACTIVE,INDUSTRIAL_EQUIPMENT,4,9,14,0,1,6,MEDIUM,0.512123,NORMAL,0.583766,0.796003,13.63,60.72,MEDIUM
TF-2026-0004225,EXPORT_LC,CUST-00544,CP-01001,CA,FR,CAD,674559.53,2025-01-15,2025-04-05,CLOSED,AUTO_PARTS,2,4,15,0,1,11,MEDIUM,0.490392,NORMAL,0.205301,0.597382,12.1,36.79,LOW
TF-2026-0004226,GUARANTEE,CUST-00482,CP-03497,CA,GB,USD,648962.05,2026-06-20,2026-08-24,SETTLED,ELECTRONICS,3,5,11,1,1,13,MEDIUM,0.489941,NORMAL,0.629364,0.574365,9.1,48.57,MEDIUM
TF-2026-0004227,IMPORT_LC,CUST-01107,CP-01860,CA,BR,EUR,112758.71,2025-11-25,2026-04-18,SETTLED,AUTO_PARTS,4,5,12,1,1,8,HIGH,0.510874,NORMAL,0.514658,0.755074,11.26,61.91,MEDIUM
TF-2026-0004228,IMPORT_LC,CUST-00397,CP-02590,CA,DE,CNY,955357.78,2026-06-01,2026-11-20,SETTLED,AUTO_PARTS,5,7,13,0,1,9,HIGH,0.48873,NORMAL,0.419253,0.866318,13.88,57.2,MEDIUM
TF-2026-0004229,COLLECTION,CUST-00062,CP-00428,CA,JP,CNY,1285311.02,2026-01-15,2026-04-05,SETTLED,INDUSTRIAL_EQUIPMENT,3,9,8,1,0,0,LOW,0.547174,NORMAL,0.416719,0.397909,9.17,45.44,MEDIUM
TF-2026-0004230,EXPORT_LC,CUST-01127,CP-03341,CA,GB,CNY,2010187.33,2025-05-17,2025-11-02,SETTLED,INDUSTRIAL_EQUIPMENT,5,7,18,1,1,7,HIGH,0.531733,NORMAL,0.734558,0.801722,16.18,75.68,HIGH
TF-2026-0004231,IMPORT_LC,CUST-00335,CP-00792,CA,JP,CNY,175041.57,2025-02-28,2025-06-30,CLOSED,CHEMICALS,1,10,17,0,1,2,MEDIUM,0.534369,NORMAL,0.18887,0.442766,11.66,42.4,MEDIUM
TF-2026-0004232,GUARANTEE,CUST-01117,CP-00711,CA,US,EUR,1802985.01,2025-04-05,2025-07-24,SETTLED,ELECTRONICS,4,7,22,0,1,7,MEDIUM,0.505757,NORMAL,0.42838,0.652618,12.03,49.36,MEDIUM
TF-2026-0004233,IMPORT_LC,CUST-01013,CP-00520,CA,GB,USD,9807856.81,2025-04-17,2025-06-28,SETTLED,AUTO_PARTS,5,8,7,0,0,13,MEDIUM,0.616058,HIGH,0.499183,0.506661,9.35,62.45,MEDIUM
TF-2026-0004234,EXPORT_LC,CUST-00386,CP-03048,CA,BR,JPY,959550.62,2025-01-08,2025-05-10,SETTLED,AGRICULTURE,1,9,11,0,1,8,MEDIUM,0.49554,NORMAL,0.12488,0.573959,10.16,34.83,LOW
TF-2026-0004235,IMPORT_LC,CUST-00104,CP-02010,CA,IN,CAD,126959.27,2026-04-06,2026-09-10,CLOSED,CHEMICALS,5,4,17,0,1,9,LOW,0.540593,NORMAL,0.365225,0.707015,14.21,53.34,MEDIUM
TF-2026-0004236,EXPORT_LC,CUST-00734,CP-00861,CA,FR,EUR,239384.35,2025-09-07,2025-12-28,CLOSED,AGRICULTURE,0,5,6,0,0,6,HIGH,0.512289,NORMAL,0.232311,0.270156,7.43,36.82,LOW
TF-2026-0004237,IMPORT_LC,CUST-00156,CP-00942,CA,JP,JPY,151547.18,2025-10-23,2026-03-18,ACTIVE,AUTO_PARTS,2,8,14,0,1,8,MEDIUM,0.489843,NORMAL,0.342883,0.510832,11.15,37.72,LOW
TF-2026-0004238,IMPORT_LC,CUST-00435,CP-02557,CA,IN,JPY,118471.32,2025-11-05,2026-04-10,ACTIVE,AGRICULTURE,5,10,11,0,1,10,MEDIUM,0.566344,NORMAL,0.350374,0.772612,12.71,64.49,MEDIUM
TF-2026-0004239,GUARANTEE,CUST-00653,CP-01959,CA,IN,USD,162543.8,2025-08-13,2026-01-16,SETTLED,TEXTILES,0,6,12,0,1,6,MEDIUM,0.523158,NORMAL,0.205929,0.398527,8.95,38.43,LOW
TF-2026-0004240,EXPORT_LC,CUST-00107,CP-00460,CA,DE,GBP,541004.36,2024-09-25,2024-12-02,ACTIVE,AUTO_PARTS,2,9,6,0,0,8,HIGH,0.476665,NORMAL,0.2208,0.320799,8.4,29.69,LOW
TF-2026-0004241,IMPORT_LC,CUST-00288,CP-02614,CA,JP,JPY,1023737.59,2025-11-09,2026-01-15,ACTIVE,AUTO_PARTS,1,4,3,0,0,3,MEDIUM,0.50564,NORMAL,0.16013,0.241675,6.96,26.89,LOW
TF-2026-0004242,EXPORT_LC,CUST-00101,CP-02840,CA,US,GBP,357242.05,2025-11-24,2026-04-16,CLOSED,INDUSTRIAL_EQUIPMENT,5,3,13,1,1,13,LOW,0.551635,NORMAL,0.542976,0.783868,12.99,63.58,MEDIUM
TF-2026-0004243,GUARANTEE,CUST-00496,CP-03489,CA,MX,JPY,190090.4,2026-07-12,2026-10-09,SETTLED,AUTO_PARTS,2,8,9,0,0,9,HIGH,0.481715,NORMAL,0.29631,0.288857,9.26,31.73,LOW
TF-2026-0004244,COLLECTION,CUST-00101,CP-03280,CA,CN,CAD,40530.84,2026-06-24,2026-09-26,SETTLED,TEXTILES,1,9,9,0,0,7,LOW,0.565925,NORMAL,0.263337,0.155255,7.85,35.22,LOW
TF-2026-0004245,GUARANTEE,CUST-00586,CP-01526,CA,MX,JPY,492021.78,2026-03-05,2026-05-30,CLOSED,AGRICULTURE,5,4,13,0,1,3,MEDIUM,0.509733,NORMAL,0.473522,0.654242,12.71,51.8,MEDIUM
TF-2026-0004246,IMPORT_LC,CUST-00359,CP-01734,CA,US,GBP,109959.91,2025-01-20,2025-03-26,ACTIVE,CHEMICALS,5,10,19,1,1,1,HIGH,0.598881,HIGH,0.684963,0.671213,13.88,78.31,HIGH
TF-2026-0004247,IMPORT_LC,CUST-00914,CP-01785,CA,DE,GBP,220369.42,2024-12-28,2025-05-22,SETTLED,ELECTRONICS,2,5,10,0,0,13,HIGH,0.504581,NORMAL,0.278486,0.398226,8.63,40.65,MEDIUM
TF-2026-0004248,EXPORT_LC,CUST-00711,CP-02034,CA,CN,GBP,3441554.31,2026-01-24,2026-06-28,CLOSED,INDUSTRIAL_EQUIPMENT,1,6,9,0,0,4,MEDIUM,0.548761,NORMAL,0.182313,0.266779,8.31,39.07,LOW
TF-2026-0004249,GUARANTEE,CUST-00068,CP-02399,CA,SG,CAD,189363.05,2025-12-29,2026-03-10,SETTLED,TEXTILES,1,6,9,0,0,0,MEDIUM,0.531719,NORMAL,0.318697,0.258488,7.48,39.19,LOW
TF-2026-0004250,COLLECTION,CUST-01047,CP-02603,CA,IN,CAD,796362.13,2024-09-19,2024-12-08,SETTLED,TEXTILES,0,3,10,0,0,6,LOW,0.543809,NORMAL,0.199047,0.263942,6.86,33.54,LOW
TF-2026-0004251,IMPORT_LC,CUST-00777,CP-00824,CA,MX,USD,1413415.15,2025-01-04,2025-05-25,ACTIVE,AGRICULTURE,4,5,13,0,1,8,HIGH,0.496966,NORMAL,0.406416,0.575484,11.45,48.64,MEDIUM
TF-2026-0004252,IMPORT_LC,CUST-00178,CP-01999,CA,GB,CAD,821788.08,2026-05-30,2026-09-27,CLOSED,AUTO_PARTS,3,8,8,1,0,8,LOW,0.464822,NORMAL,0.58769,0.407533,8.85,32.2,LOW
TF-2026-0004253,COLLECTION,CUST-00465,CP-00099,CA,SG,CAD,2931953.41,2025-08-27,2025-11-13,CLOSED,INDUSTRIAL_EQUIPMENT,4,7,21,0,1,15,MEDIUM,0.578354,NORMAL,0.460442,0.747961,16.1,68.05,HIGH
TF-2026-0004254,IMPORT_LC,CUST-00074,CP-02798,CA,DE,GBP,320874.9,2026-05-28,2026-10-31,CLOSED,ELECTRONICS,1,8,7,0,0,7,HIGH,0.472941,NORMAL,0.281299,0.233902,7.86,27.86,LOW
TF-2026-0004255,COLLECTION,CUST-00296,CP-02811,CA,BR,CAD,259833.97,2025-05-12,2025-08-17,ACTIVE,AGRICULTURE,1,9,5,0,0,0,HIGH,0.533699,NORMAL,0.223062,0.263496,6.34,42.0,MEDIUM
TF-2026-0004256,COLLECTION,CUST-01035,CP-01377,CA,GB,CAD,1420199.15,2024-12-17,2025-03-27,ACTIVE,ELECTRONICS,1,9,11,0,1,15,LOW,0.565047,NORMAL,0.219864,0.465402,9.19,44.65,MEDIUM
TF-2026-0004257,EXPORT_LC,CUST-00814,CP-01534,CA,MX,USD,170073.39,2026-06-17,2026-10-02,ACTIVE,CHEMICALS,1,10,7,0,0,3,HIGH,0.531663,NORMAL,0.22068,0.37007,9.39,45.13,MEDIUM
TF-2026-0004258,COLLECTION,CUST-00785,CP-02621,CA,MX,EUR,1036899.58,2024-11-24,2025-01-29,CLOSED,AGRICULTURE,5,4,13,0,1,9,HIGH,0.516216,NORMAL,0.560352,0.684948,13.62,62.37,MEDIUM
TF-2026-0004259,COLLECTION,CUST-00346,CP-02190,CA,MX,CNY,1164448.41,2025-07-07,2025-12-05,ACTIVE,TEXTILES,1,3,11,1,1,12,MEDIUM,0.540735,NORMAL,0.59957,0.429359,9.1,55.7,MEDIUM
TF-2026-0004260,EXPORT_LC,CUST-00466,CP-03426,CA,CN,USD,654798.87,2025-09-12,2026-02-21,ACTIVE,TEXTILES,2,9,10,0,0,14,MEDIUM,0.512812,NORMAL,0.414811,0.524523,9.15,46.35,MEDIUM
TF-2026-0004261,IMPORT_LC,CUST-00202,CP-00045,CA,SG,JPY,127640.7,2024-08-18,2024-12-09,CLOSED,AUTO_PARTS,2,6,10,1,0,15,MEDIUM,0.549959,NORMAL,0.655377,0.441132,10.14,59.63,MEDIUM
TF-2026-0004262,EXPORT_LC,CUST-00163,CP-02188,CA,CN,CAD,1205907.59,2026-05-29,2026-09-08,CLOSED,CHEMICALS,2,3,5,0,0,15,HIGH,0.585326,NORMAL,0.209897,0.422461,7.74,54.63,MEDIUM
TF-2026-0004263,EXPORT_LC,CUST-00095,CP-00429,CA,BR,EUR,1719154.78,2025-12-25,2026-06-03,SETTLED,AUTO_PARTS,1,5,13,1,1,3,HIGH,0.516701,NORMAL,0.432224,0.515907,11.4,52.74,MEDIUM
TF-2026-0004264,EXPORT_LC,CUST-01040,CP-00409,CA,AE,GBP,29532.77,2026-01-27,2026-06-27,SETTLED,TEXTILES,3,10,10,0,0,4,LOW,0.592778,HIGH,0.405788,0.526087,10.87,54.55,MEDIUM
TF-2026-0004265,EXPORT_LC,CUST-00836,CP-02592,CA,DE,EUR,143980.44,2026-01-15,2026-03-19,ACTIVE,AGRICULTURE,0,10,7,0,0,3,HIGH,0.564398,NORMAL,0.247156,0.239152,6.18,47.45,MEDIUM
TF-2026-0004266,IMPORT_LC,CUST-01061,CP-00004,CA,SG,CNY,190745.61,2025-05-13,2025-08-06,ACTIVE,ELECTRONICS,2,4,13,1,1,4,HIGH,0.497921,NORMAL,0.266874,0.602305,10.35,45.68,MEDIUM
TF-2026-0004267,IMPORT_LC,CUST-01026,CP-02187,CA,MX,GBP,2260610.8,2026-07-02,2026-10-01,SETTLED,AUTO_PARTS,4,3,14,0,1,15,LOW,0.608791,HIGH,0.479924,0.554938,12.25,58.35,MEDIUM
TF-2026-0004268,EXPORT_LC,CUST-00879,CP-00926,CA,BR,JPY,2651561.52,2025-12-17,2026-04-26,ACTIVE,TEXTILES,5,3,14,0,1,4,LOW,0.589459,HIGH,0.447652,0.799157,14.4,65.18,HIGH
TF-2026-0004269,GUARANTEE,CUST-00809,CP-02513,CA,GB,CNY,445963.71,2026-05-11,2026-07-23,ACTIVE,CHEMICALS,2,7,7,1,0,2,MEDIUM,0.477505,NORMAL,0.327779,0.473038,9.81,33.38,LOW
TF-2026-0004270,IMPORT_LC,CUST-00327,CP-01859,CA,MX,GBP,982158.58,2026-06-02,2026-09-06,SETTLED,ELECTRONICS,1,8,11,0,1,9,LOW,0.485362,NORMAL,0.248198,0.487622,10.02,28.06,LOW
TF-2026-0004271,EXPORT_LC,CUST-00067,CP-02601,CA,IN,EUR,2296276.85,2025-05-03,2025-10-26,ACTIVE,AUTO_PARTS,0,3,10,0,0,2,MEDIUM,0.596013,HIGH,0.231768,0.269027,6.01,45.53,MEDIUM
TF-2026-0004272,IMPORT_LC,CUST-00535,CP-03488,CA,FR,JPY,654862.59,2026-01-16,2026-06-24,ACTIVE,CHEMICALS,4,4,9,0,0,2,MEDIUM,0.497998,NORMAL,0.436177,0.526079,11.31,43.11,MEDIUM
TF-2026-0004273,COLLECTION,CUST-00391,CP-02458,CA,CN,EUR,301425.31,2024-11-03,2025-03-09,ACTIVE,INDUSTRIAL_EQUIPMENT,3,8,16,1,1,1,LOW,0.495758,NORMAL,0.618656,0.434041,9.92,39.79,LOW
TF-2026-0004274,EXPORT_LC,CUST-00731,CP-00546,CA,AE,CAD,1303080.5,2025-03-21,2025-09-03,CLOSED,CHEMICALS,3,4,16,0,1,14,LOW,0.538684,NORMAL,0.316414,0.669003,13.2,50.12,MEDIUM
TF-2026-0004275,IMPORT_LC,CUST-00375,CP-01319,CA,BR,JPY,190202.56,2025-06-27,2025-12-03,SETTLED,CHEMICALS,3,4,16,0,1,11,MEDIUM,0.499287,NORMAL,0.346473,0.630672,13.41,44.36,MEDIUM
TF-2026-0004276,EXPORT_LC,CUST-00654,CP-00485,CA,JP,USD,1323023.89,2026-03-03,2026-06-15,SETTLED,AUTO_PARTS,3,6,8,0,0,0,HIGH,0.545775,NORMAL,0.43422,0.358883,8.91,54.25,MEDIUM
TF-2026-0004277,EXPORT_LC,CUST-00581,CP-00730,CA,BR,USD,201834.91,2024-11-10,2025-02-21,CLOSED,ELECTRONICS,4,9,12,1,1,4,LOW,0.508385,NORMAL,0.647172,0.798568,12.74,56.7,MEDIUM
TF-2026-0004278,GUARANTEE,CUST-00669,CP-00165,CA,AE,CAD,780077.37,2025-08-09,2025-11-26,ACTIVE,AUTO_PARTS,3,6,11,1,1,9,MEDIUM,0.466261,NORMAL,0.619958,0.58434,12.55,44.48,MEDIUM
TF-2026-0004279,COLLECTION,CUST-00411,CP-02943,CA,MX,GBP,2741080.0,2026-03-12,2026-09-03,ACTIVE,AUTO_PARTS,1,5,10,0,0,13,HIGH,0.550973,NORMAL,0.260338,0.216676,9.01,45.1,MEDIUM
TF-2026-0004280,GUARANTEE,CUST-00352,CP-00505,CA,CN,GBP,46858.59,2024-11-22,2025-02-26,ACTIVE,AUTO_PARTS,2,9,16,0,1,1,LOW,0.577044,NORMAL,0.287545,0.521626,11.89,49.87,MEDIUM
TF-2026-0004281,GUARANTEE,CUST-00931,CP-03163,CA,GB,CAD,168095.09,2026-04-19,2026-10-06,ACTIVE,ELECTRONICS,2,10,13,0,1,14,MEDIUM,0.545305,NORMAL,0.24968,0.593553,11.41,51.83,MEDIUM
TF-2026-0004282,EXPORT_LC,CUST-00873,CP-03253,CA,AE,EUR,781306.84,2024-09-12,2025-02-22,SETTLED,ELECTRONICS,4,8,13,0,1,2,MEDIUM,0.502435,NORMAL,0.427095,0.800365,12.96,53.49,MEDIUM
TF-2026-0004283,IMPORT_LC,CUST-00020,CP-01251,CA,CN,JPY,1946317.7,2025-08-17,2025-12-12,ACTIVE,AUTO_PARTS,4,6,12,0,1,9,MEDIUM,0.509399,NORMAL,0.43746,0.770705,12.09,54.7,MEDIUM
TF-2026-0004284,EXPORT_LC,CUST-00513,CP-02912,CA,MX,JPY,1252122.74,2025-10-23,2026-03-04,SETTLED,TEXTILES,3,10,16,0,1,11,LOW,0.525062,NORMAL,0.376662,0.731579,13.24,50.76,MEDIUM
TF-2026-0004285,GUARANTEE,CUST-00721,CP-03286,CA,AE,CNY,557717.92,2024-12-16,2025-03-15,CLOSED,AGRICULTURE,2,4,13,0,1,1,HIGH,0.497907,NORMAL,0.32312,0.49849,10.77,43.72,MEDIUM
TF-2026-0004286,IMPORT_LC,CUST-00098,CP-02808,CA,CN,CAD,453007.57,2025-05-20,2025-08-11,SETTLED,ELECTRONICS,3,7,8,0,0,2,LOW,0.480311,NORMAL,0.303336,0.358536,9.24,24.11,LOW
TF-2026-0004287,IMPORT_LC,CUST-00480,CP-00721,CA,US,EUR,76017.29,2025-03-24,2025-08-31,SETTLED,INDUSTRIAL_EQUIPMENT,3,9,13,0,1,14,LOW,0.561113,NORMAL,0.346582,0.657,11.88,54.64,MEDIUM
TF-2026-0004288,COLLECTION,CUST-00651,CP-00525,CA,FR,GBP,1172312.17,2026-01-03,2026-03-14,ACTIVE,AGRICULTURE,4,9,15,0,1,12,MEDIUM,0.512317,NORMAL,0.394197,0.700689,12.65,51.76,MEDIUM
TF-2026-0004289,COLLECTION,CUST-00008,CP-00743,CA,MX,USD,740227.96,2025-10-05,2026-03-19,CLOSED,ELECTRONICS,2,9,12,1,1,8,MEDIUM,0.482258,NORMAL,0.546939,0.483296,9.9,41.16,MEDIUM
TF-2026-0004290,IMPORT_LC,CUST-00508,CP-00352,CA,AE,CAD,129879.05,2026-07-03,2026-10-26,SETTLED,INDUSTRIAL_EQUIPMENT,0,5,10,0,0,4,HIGH,0.535223,NORMAL,0.233731,0.280403,8.36,43.26,MEDIUM
TF-2026-0004291,COLLECTION,CUST-00702,CP-01477,CA,BR,USD,2573981.01,2025-02-07,2025-07-31,ACTIVE,AGRICULTURE,4,7,7,0,0,6,MEDIUM,0.523712,NORMAL,0.33121,0.553,10.74,47.8,MEDIUM
TF-2026-0004292,GUARANTEE,CUST-00150,CP-00316,CA,US,CNY,1479313.85,2026-07-19,2026-12-24,SETTLED,AGRICULTURE,2,5,8,0,0,0,LOW,0.545323,NORMAL,0.246104,0.370637,9.16,38.93,LOW
